episode_id,opponent_current_score,result,went_first,decision_index,turn,select_context_name,n_options,category,action_class,action_card_id,chosen_option_types,n_available_attacks,n_chosen_attacks,our_active_id,our_active_hp,our_active_maxhp,our_active_prize_value,our_active_damaged,our_bench_n,our_prize_n,retreat_available_this_decision,bench_target_exists,our_active_retreat_cost,our_active_energy_loss_if_retreated,bench_ready_attackers,opp_active_id,opp_active_hp,opp_prize_n,opp_active_id_after,opp_active_hp_after,opp_prize_n_after,opp_lethal_now,opp_lethal_with_one_more_energy,opp_best_attack_name,opp_best_attack_damage,our_active_changed_since_prev_own_decision
92549421,599.2,LOSS,True,0,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,,,,,,False
92549421,599.2,LOSS,True,1,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,0,,,,,False
92549421,599.2,LOSS,True,2,0,IS_FIRST,2,GOING_FIRST_SECOND,,,YES,0,0,,,,,False,0,0,False,False,,,0,,,0,,,0,,,,,False
92549421,599.2,LOSS,True,3,0,SETUP_ACTIVE_POKEMON,2,EARLY_GAME_SETUP,,,,0,0,,,,,False,0,0,False,False,,,0,,,0,,,6,,,,,False
92549421,599.2,LOSS,True,4,0,DRAW_COUNT,3,SEARCH_DECISION,,,NUMBER,0,0,,,,,False,0,6,False,False,,,0,,,6,,,6,,,,,False
92549421,599.2,LOSS,True,5,0,SETUP_BENCH_POKEMON,1,BENCH_MANAGEMENT,,,,0,0,,,,,False,0,6,False,False,,,0,,,6,673,80,6,,,,,False
92549421,599.2,LOSS,True,6,1,MAIN,7,RESOURCE_MANAGEMENT,PLAY_STADIUM,1256,PLAY,0,0,119,70,70,1,False,0,6,False,False,1,0,0,673,80,6,673,80,6,False,False,,,False
92549421,599.2,LOSS,True,7,1,MAIN,6,RESOURCE_MANAGEMENT,PLAY_POKEMON,184,PLAY,0,0,119,70,70,1,False,0,6,False,False,1,0,0,673,80,6,673,80,6,False,False,,,False
92549421,599.2,LOSS,True,8,1,MAIN,8,RESOURCE_MANAGEMENT,PLAY_ITEM,1152,PLAY,0,0,119,70,70,1,False,1,6,True,True,1,0,0,673,80,6,673,80,6,False,False,,,False
92549421,599.2,LOSS,True,9,1,TO_HAND,9,RESOURCE_MANAGEMENT,,,CARD,0,0,119,70,70,1,False,1,6,False,True,1,0,0,673,80,6,673,80,6,False,False,,,False
92549421,599.2,LOSS,True,10,1,MAIN,8,RESOURCE_MANAGEMENT,PLAY_POKEMON,119,PLAY,0,0,119,70,70,1,False,1,6,True,True,1,0,0,673,80,6,673,80,6,False,False,,,False
92549421,599.2,LOSS,True,11,1,MAIN,9,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,0,0,119,70,70,1,False,2,6,True,True,1,0,0,673,80,6,673,80,6,False,False,,,False
92549421,599.2,LOSS,True,12,1,MAIN,3,TIMING,,,,0,0,119,70,70,1,False,2,6,True,True,1,0,1,673,80,6,673,80,6,False,False,,,False
