episode_id,opponent_current_score,result,went_first,decision_index,turn,select_context_name,n_options,category,action_class,action_card_id,chosen_option_types,n_available_attacks,n_chosen_attacks,our_active_id,our_active_hp,our_active_maxhp,our_active_prize_value,our_active_damaged,our_bench_n,our_prize_n,retreat_available_this_decision,bench_target_exists,our_active_retreat_cost,our_active_energy_loss_if_retreated,bench_ready_attackers,opp_active_id,opp_active_hp,opp_prize_n,opp_active_id_after,opp_active_hp_after,opp_prize_n_after,opp_lethal_now,opp_lethal_with_one_more_energy,opp_best_attack_name,opp_best_attack_damage,our_active_changed_since_prev_own_decision
92638893,734.3,WIN,False,0,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,,,,,,False
92638893,734.3,WIN,False,1,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,0,,,,,False
92638893,734.3,WIN,False,2,0,SETUP_ACTIVE_POKEMON,2,EARLY_GAME_SETUP,,,,0,0,,,,,False,0,0,False,False,,,0,,,0,,,6,,,,,False
92638893,734.3,WIN,False,3,0,DRAW_COUNT,2,SEARCH_DECISION,,,NUMBER,0,0,,,,,False,0,6,False,False,,,0,,,6,,,6,,,,,False
92638893,734.3,WIN,False,4,0,SETUP_BENCH_POKEMON,1,BENCH_MANAGEMENT,,,,0,0,,,,,False,0,6,False,False,,,0,,,6,676,110,6,,,,,False
92638893,734.3,WIN,False,5,2,MAIN,8,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,0,0,119,70,70,1,False,0,6,False,False,1,0,0,676,110,6,676,110,6,False,True,,,False
92638893,734.3,WIN,False,6,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY_SUPPORTER,1227,PLAY,1,0,119,70,70,1,False,0,6,False,False,1,1,0,676,110,6,676,110,6,False,True,,,False
92638893,734.3,WIN,False,7,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY_ITEM,1086,PLAY,1,0,119,70,70,1,False,0,6,False,False,1,1,0,676,110,6,676,110,6,False,True,,,False
92638893,734.3,WIN,False,8,2,TO_BENCH,4,BENCH_MANAGEMENT,,,CARD;CARD,0,0,119,70,70,1,False,0,6,False,False,1,1,0,676,110,6,676,110,6,False,True,,,False
92638893,734.3,WIN,False,9,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY_ITEM,1120,PLAY,1,0,119,70,70,1,False,2,6,True,True,1,1,1,676,110,6,676,110,6,False,True,,,False
92638893,734.3,WIN,False,10,2,MAIN,5,RETREAT_SELECTION,RETREAT,,RETREAT,1,0,119,70,70,1,False,2,6,True,True,1,1,1,676,110,6,676,110,6,False,True,,,False
92638893,734.3,WIN,False,11,2,DISCARD_ENERGY,1,ENERGY_MANAGEMENT,,,ENERGY,0,0,119,70,70,1,False,2,6,False,True,1,1,1,676,110,6,676,110,6,False,True,,,False
92638893,734.3,WIN,False,12,2,SWITCH,2,ACTIVE_POKEMON_SELECTION,,,CARD,0,0,119,70,70,1,False,2,6,False,True,1,0,1,676,110,6,676,110,6,False,True,,,False
92638893,734.3,WIN,False,13,2,MAIN,4,TIMING,,,,1,0,235,30,30,1,False,2,6,False,True,0,0,0,676,110,6,676,90,5,False,True,,,True
92638893,734.3,WIN,False,14,3,TO_ACTIVE,2,ACTIVE_POKEMON_SELECTION,,,CARD,0,0,,,,,False,2,6,False,True,,,0,676,90,5,676,90,5,,,,,True
92638893,734.3,WIN,False,15,4,MAIN,9,RESOURCE_MANAGEMENT,PLAY_POKEMON,140,PLAY,0,0,119,70,70,1,False,1,6,False,True,1,0,0,676,90,5,676,90,5,True,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,16,4,MAIN,11,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,0,0,119,70,70,1,False,2,6,False,True,1,0,0,676,90,5,676,90,5,True,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,17,4,MAIN,16,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,0,0,119,70,70,1,False,2,6,False,True,1,0,0,676,90,5,676,90,5,True,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,18,4,MAIN,13,RESOURCE_MANAGEMENT,PLAY_SUPPORTER,1210,PLAY,0,0,119,70,70,1,False,2,6,False,True,1,0,0,676,90,5,676,90,5,True,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,19,4,TO_HAND,9,RESOURCE_MANAGEMENT,,,CARD,0,0,119,70,70,1,False,2,6,False,True,1,0,0,676,90,5,676,90,5,True,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,20,4,MAIN,12,RESOURCE_MANAGEMENT,PLAY_ITEM,1079,PLAY,0,0,119,70,70,1,False,2,6,False,True,1,0,0,676,90,5,676,90,5,True,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,21,4,EVOLVE,2,BENCH_MANAGEMENT,,,EVOLVE,0,0,119,70,70,1,False,2,6,False,True,1,0,0,676,90,5,676,90,5,True,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,22,4,MAIN,10,BENCH_MANAGEMENT,EVOLVE,,EVOLVE,0,0,121,320,320,2,False,2,6,False,True,1,0,0,676,90,5,676,90,5,False,False,Cosmic Beam,70,True
92638893,734.3,WIN,False,23,4,MAIN,10,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,0,0,121,320,320,2,False,2,6,False,True,1,0,0,676,90,5,676,90,5,False,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,24,4,TO_HAND,2,RESOURCE_MANAGEMENT,,,CARD,0,0,121,320,320,2,False,2,6,False,True,1,0,0,676,90,5,676,90,5,False,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,25,4,MAIN,9,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,0,0,121,320,320,2,False,2,6,False,True,1,0,0,676,90,5,676,90,5,False,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,26,4,MAIN,3,TIMING,,,,0,0,121,320,320,2,False,2,6,False,True,1,0,0,676,90,5,678,440,5,False,False,Cosmic Beam,70,False
92638893,734.3,WIN,False,27,6,MAIN,11,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,0,0,121,50,320,2,True,2,6,False,True,1,0,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,28,6,TO_HAND,2,RESOURCE_MANAGEMENT,,,CARD,0,0,121,50,320,2,True,2,6,False,True,1,0,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,29,6,MAIN,11,RESOURCE_MANAGEMENT,PLAY_SUPPORTER,1198,PLAY,0,0,121,50,320,2,True,2,6,False,True,1,0,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,30,6,TO_HAND,5,RESOURCE_MANAGEMENT,,,CARD,0,0,121,50,320,2,True,2,6,False,True,1,0,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,31,6,ATTACH_TO,2,ENERGY_MANAGEMENT,,,CARD,0,0,121,50,320,2,True,2,6,False,True,1,0,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,32,6,ATTACH_FROM,3,ENERGY_MANAGEMENT,,,CARD,0,0,121,50,320,2,True,2,6,False,True,1,0,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,33,6,MAIN,12,RESOURCE_MANAGEMENT,PLAY_ITEM,1121,PLAY,1,0,121,50,320,2,True,2,6,True,True,1,1,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,34,6,DISCARD,8,RESOURCE_MANAGEMENT,,,CARD;CARD,0,0,121,50,320,2,True,2,6,False,True,1,1,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,35,6,TO_HAND,6,RESOURCE_MANAGEMENT,,,CARD,0,0,121,50,320,2,True,2,6,False,True,1,1,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,36,6,MAIN,9,RESOURCE_MANAGEMENT,PLAY_POKEMON,119,PLAY,1,0,121,50,320,2,True,2,6,True,True,1,1,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,37,6,MAIN,9,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,1,0,121,50,320,2,True,3,6,True,True,1,1,0,678,440,5,678,440,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,38,6,MAIN,6,ATTACK_SELECTION,ATTACK,,ATTACK,2,1,121,50,320,2,True,3,6,True,True,1,1,0,678,440,5,678,240,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,39,6,DAMAGE_COUNTER_ANY,3,TARGET_SELECTION,,,CARD,0,0,121,50,320,2,True,3,6,False,True,1,1,0,678,240,5,678,240,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,40,6,DAMAGE_COUNTER_ANY,3,TARGET_SELECTION,,,CARD,0,0,121,50,320,2,True,3,6,False,True,1,1,0,678,240,5,678,240,5,True,False,Mega Brave,270,False
92638893,734.3,WIN,False,41,6,DAMAGE_COUNTER_ANY,3,TARGET_SELECTION,,,CARD,0,0,121,50,320,2,True,3,6,False,True,1,1,0,678,240,5,678,240,5,True,False,Mega Brave,270,False
