episode_id,opponent_current_score,result,went_first,decision_index,turn,select_context_name,n_options,category,action_class,action_card_id,chosen_option_types,n_available_attacks,n_chosen_attacks,our_active_id,our_active_hp,our_active_maxhp,our_active_prize_value,our_active_damaged,our_bench_n,our_prize_n,retreat_available_this_decision,bench_target_exists,our_active_retreat_cost,our_active_energy_loss_if_retreated,bench_ready_attackers,opp_active_id,opp_active_hp,opp_prize_n,opp_active_id_after,opp_active_hp_after,opp_prize_n_after,opp_lethal_now,opp_lethal_with_one_more_energy,opp_best_attack_name,opp_best_attack_damage,our_active_changed_since_prev_own_decision
92215898,656.9,LOSS,True,0,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,,,,,,False
92215898,656.9,LOSS,True,1,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,0,,,,,False
92215898,656.9,LOSS,True,2,0,IS_FIRST,2,GOING_FIRST_SECOND,,,,0,0,,,,,False,0,0,False,False,,,0,,,0,,,6,,,,,False
92215898,656.9,LOSS,True,3,0,SETUP_ACTIVE_POKEMON,1,EARLY_GAME_SETUP,,,,0,0,,,,,False,0,0,False,False,,,0,,,6,677,80,6,,,,,False
92215898,656.9,LOSS,True,4,1,MAIN,5,RESOURCE_MANAGEMENT,PLAY_STADIUM,1256,PLAY,0,0,119,70,70,1,False,0,6,False,False,1,0,0,677,80,6,677,80,6,False,False,,,False
92215898,656.9,LOSS,True,5,1,MAIN,3,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,0,0,119,70,70,1,False,0,6,False,False,1,0,0,677,80,6,677,80,6,False,False,,,False
92215898,656.9,LOSS,True,6,1,MAIN,1,TIMING,,,,0,0,119,70,70,1,False,0,6,False,False,1,1,0,677,80,6,677,80,6,False,False,,,False
92215898,656.9,LOSS,True,7,3,MAIN,6,RESOURCE_MANAGEMENT,PLAY_POKEMON,119,PLAY,1,0,119,40,70,1,True,0,6,False,False,1,1,0,677,80,6,677,80,6,False,False,Accelerating Stab,30,False
92215898,656.9,LOSS,True,8,3,MAIN,7,BENCH_MANAGEMENT,EVOLVE,,EVOLVE,1,0,119,40,70,1,True,1,6,True,True,1,1,0,677,80,6,677,80,6,False,False,Accelerating Stab,30,False
92215898,656.9,LOSS,True,9,3,MAIN,6,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,0,0,120,60,90,1,True,1,6,True,True,1,1,0,677,80,6,677,80,6,False,False,Accelerating Stab,30,True
