episode_id,opponent_current_score,result,went_first,decision_index,turn,select_context_name,n_options,category,action_class,action_card_id,chosen_option_types,n_available_attacks,n_chosen_attacks,our_active_id,our_active_hp,our_active_maxhp,our_active_prize_value,our_active_damaged,our_bench_n,our_prize_n,retreat_available_this_decision,bench_target_exists,our_active_retreat_cost,our_active_energy_loss_if_retreated,bench_ready_attackers,opp_active_id,opp_active_hp,opp_prize_n,opp_active_id_after,opp_active_hp_after,opp_prize_n_after,opp_lethal_now,opp_lethal_with_one_more_energy,opp_best_attack_name,opp_best_attack_damage,our_active_changed_since_prev_own_decision
92425250,1192.2,WIN,False,0,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,,,,,,False
92425250,1192.2,WIN,False,1,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,0,,,,,False
92425250,1192.2,WIN,False,2,0,SETUP_ACTIVE_POKEMON,2,EARLY_GAME_SETUP,,,CARD,0,0,,,,,False,0,0,False,False,,,0,,,0,,,6,,,,,False
92425250,1192.2,WIN,False,3,0,SETUP_BENCH_POKEMON,1,BENCH_MANAGEMENT,,,,0,0,,,,,False,0,6,False,False,,,0,,,6,1071,170,6,,,,,False
92425250,1192.2,WIN,False,4,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY_ITEM,1152,PLAY,0,0,676,110,110,1,False,1,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,5,2,TO_HAND,9,RESOURCE_MANAGEMENT,,,CARD,0,0,676,110,110,1,False,1,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,6,2,MAIN,8,RESOURCE_MANAGEMENT,PLAY_POKEMON,675,PLAY,0,0,676,110,110,1,False,1,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,7,2,MAIN,9,RESOURCE_MANAGEMENT,PLAY_ITEM,1121,PLAY,0,0,676,110,110,1,False,2,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,8,2,DISCARD,4,RESOURCE_MANAGEMENT,,,CARD;CARD,0,0,676,110,110,1,False,2,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,9,2,TO_HAND,12,RESOURCE_MANAGEMENT,,,CARD,0,0,676,110,110,1,False,2,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,10,2,MAIN,4,RESOURCE_MANAGEMENT,PLAY_POKEMON,673,PLAY,0,0,676,110,110,1,False,2,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,11,2,MAIN,3,RESOURCE_MANAGEMENT,PLAY_SUPPORTER,1227,PLAY,0,0,676,110,110,1,False,3,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,12,2,MAIN,17,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,0,0,676,110,110,1,False,3,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,13,2,DISCARD,3,RESOURCE_MANAGEMENT,,,CARD,0,0,676,110,110,1,False,3,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,14,2,MAIN,14,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,0,0,676,110,110,1,False,3,6,False,True,1,0,0,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,15,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY_ITEM,1142,PLAY,0,0,676,110,110,1,False,3,6,False,True,1,0,1,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,16,2,TO_HAND,13,RESOURCE_MANAGEMENT,,,CARD,0,0,676,110,110,1,False,3,6,False,True,1,0,1,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,17,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY_POKEMON,677,PLAY,0,0,676,110,110,1,False,3,6,False,True,1,0,1,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,18,2,MAIN,5,RESOURCE_MANAGEMENT,PLAY_POKEMON,676,PLAY,0,0,676,110,110,1,False,4,6,False,True,1,0,1,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,19,2,MAIN,4,RESOURCE_MANAGEMENT,PLAY_ITEM,1142,PLAY,0,0,676,110,110,1,False,5,6,False,True,1,0,1,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,20,2,TO_HAND,12,RESOURCE_MANAGEMENT,,,CARD,0,0,676,110,110,1,False,5,6,False,True,1,0,1,1071,170,6,1071,170,6,False,False,,,False
92425250,1192.2,WIN,False,21,2,MAIN,3,TIMING,,,,0,0,676,110,110,1,False,5,6,False,True,1,0,1,1071,170,6,96,210,5,False,False,,,False
92425250,1192.2,WIN,False,22,3,TO_ACTIVE,5,ACTIVE_POKEMON_SELECTION,,,CARD,0,0,,,,,False,5,6,False,True,,,1,96,210,5,96,210,5,,,,,True
92425250,1192.2,WIN,False,23,4,MAIN,15,RESOURCE_MANAGEMENT,PLAY_POKEMON,673,PLAY,1,0,677,80,80,1,False,4,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,24,4,MAIN,15,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,1,0,677,80,80,1,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,25,4,DISCARD,1,RESOURCE_MANAGEMENT,,,CARD,0,0,677,80,80,1,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,26,4,MAIN,11,RESOURCE_MANAGEMENT,PLAY_ITEM,1141,PLAY,1,0,677,80,80,1,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,27,4,MAIN,10,RESOURCE_MANAGEMENT,PLAY_ITEM,1152,PLAY,1,0,677,80,80,1,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,28,4,TO_HAND,4,RESOURCE_MANAGEMENT,,,CARD,0,0,677,80,80,1,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,29,4,MAIN,10,RESOURCE_MANAGEMENT,PLAY_ITEM,1121,PLAY,1,0,677,80,80,1,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,30,4,DISCARD,7,RESOURCE_MANAGEMENT,,,CARD;CARD,0,0,677,80,80,1,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,31,4,TO_HAND,7,RESOURCE_MANAGEMENT,,,CARD,0,0,677,80,80,1,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,32,4,MAIN,9,BENCH_MANAGEMENT,EVOLVE,,EVOLVE,1,0,677,80,80,1,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,33,4,MAIN,7,BENCH_MANAGEMENT,EVOLVE,,EVOLVE,1,0,678,340,340,3,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,True
92425250,1192.2,WIN,False,34,4,ACTIVATE,2,RESOURCE_MANAGEMENT,,,YES,0,0,678,340,340,3,False,5,6,False,True,2,1,0,96,210,5,96,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,35,4,SWITCH,5,ACTIVE_POKEMON_SELECTION,,,CARD,0,0,678,340,340,3,False,5,6,False,True,2,1,0,96,210,5,140,210,5,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,36,4,MAIN,6,ATTACK_SELECTION,ATTACK,,ATTACK,1,1,678,340,340,3,False,5,6,False,True,2,1,0,140,210,5,140,0,5,False,False,,,False
92425250,1192.2,WIN,False,37,4,ATTACH_TO,3,ENERGY_MANAGEMENT,,,CARD;CARD;CARD,0,0,678,340,340,3,False,5,6,False,True,2,1,0,140,0,5,140,0,5,False,False,,,False
92425250,1192.2,WIN,False,38,4,ATTACH_FROM,5,ENERGY_MANAGEMENT,,,CARD,0,0,678,340,340,3,False,5,6,False,True,2,1,0,140,0,5,140,0,5,False,False,,,False
92425250,1192.2,WIN,False,39,4,ATTACH_FROM,5,ENERGY_MANAGEMENT,,,CARD,0,0,678,340,340,3,False,5,6,False,True,2,1,1,140,0,5,140,0,5,False,False,,,False
92425250,1192.2,WIN,False,40,4,ATTACH_FROM,5,ENERGY_MANAGEMENT,,,CARD,0,0,678,340,340,3,False,5,6,False,True,2,1,1,140,0,5,,,5,False,False,,,False
92425250,1192.2,WIN,False,41,4,TO_HAND,6,RESOURCE_MANAGEMENT,,,,0,0,678,340,340,3,False,5,6,False,True,2,1,1,,,5,150,330,2,,,,,False
92425250,1192.2,WIN,False,42,5,TO_ACTIVE,5,ACTIVE_POKEMON_SELECTION,,,CARD,0,0,,,,,False,5,4,False,True,,,1,150,330,2,150,330,2,,,,,True
92425250,1192.2,WIN,False,43,6,MAIN,8,RESOURCE_MANAGEMENT,PLAY_ITEM,1142,PLAY,0,0,674,150,150,1,False,4,4,False,True,3,2,1,150,330,2,150,330,2,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,44,6,TO_HAND,11,RESOURCE_MANAGEMENT,,,CARD,0,0,674,150,150,1,False,4,4,False,True,3,2,1,150,330,2,150,330,2,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,45,6,MAIN,13,RESOURCE_MANAGEMENT,PLAY_SUPPORTER,1182,PLAY,0,0,674,150,150,1,False,4,4,False,True,3,2,1,150,330,2,150,330,2,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,46,6,SWITCH,4,ACTIVE_POKEMON_SELECTION,,,CARD,0,0,674,150,150,1,False,4,4,False,True,3,2,1,150,330,2,96,210,2,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,47,6,MAIN,8,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,0,0,674,150,150,1,False,4,4,False,True,3,2,1,96,210,2,96,210,2,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,48,6,MAIN,4,ATTACK_SELECTION,ATTACK,,ATTACK,1,1,674,150,150,1,False,4,4,True,True,3,3,1,96,210,2,,,2,False,False,Myriad Leaf Shower,30,False
92425250,1192.2,WIN,False,49,6,TO_HAND,4,RESOURCE_MANAGEMENT,,,,0,0,674,80,150,1,True,4,4,False,True,3,3,1,,,2,150,330,1,,,,,False
92425250,1192.2,WIN,False,50,7,TO_ACTIVE,4,ACTIVE_POKEMON_SELECTION,,,CARD,0,0,,,,,False,4,2,False,True,,,1,150,330,1,150,330,1,,,,,True
92425250,1192.2,WIN,False,51,8,MAIN,13,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,1,0,677,80,80,1,False,3,2,False,True,2,1,0,150,330,1,150,330,1,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,52,8,DISCARD,1,RESOURCE_MANAGEMENT,,,CARD,0,0,677,80,80,1,False,3,2,False,True,2,1,0,150,330,1,150,330,1,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,53,8,MAIN,14,BENCH_MANAGEMENT,EVOLVE,,EVOLVE,1,0,677,80,80,1,False,3,2,False,True,2,1,0,150,330,1,150,330,1,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,54,8,MAIN,13,RESOURCE_MANAGEMENT,PLAY_ITEM,1121,PLAY,1,0,678,340,340,3,False,3,2,False,True,2,1,0,150,330,1,150,330,1,False,False,Syrup Storm,30,True
92425250,1192.2,WIN,False,55,8,DISCARD,8,RESOURCE_MANAGEMENT,,,CARD;CARD,0,0,678,340,340,3,False,3,2,False,True,2,1,0,150,330,1,150,330,1,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,56,8,TO_HAND,5,RESOURCE_MANAGEMENT,,,CARD,0,0,678,340,340,3,False,3,2,False,True,2,1,0,150,330,1,150,330,1,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,57,8,MAIN,12,BENCH_MANAGEMENT,EVOLVE,,EVOLVE,1,0,678,340,340,3,False,3,2,False,True,2,1,0,150,330,1,150,330,1,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,58,8,ACTIVATE,2,RESOURCE_MANAGEMENT,,,YES,0,0,678,340,340,3,False,3,2,False,True,2,1,0,150,330,1,150,330,1,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,59,8,SWITCH,3,ACTIVE_POKEMON_SELECTION,,,CARD,0,0,678,340,340,3,False,3,2,False,True,2,1,0,150,330,1,1071,170,1,False,False,Syrup Storm,30,False
92425250,1192.2,WIN,False,60,8,MAIN,11,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,1,0,678,340,340,3,False,3,2,False,True,2,1,0,1071,170,1,1071,170,1,False,False,,,False
92425250,1192.2,WIN,False,61,8,MAIN,9,ATTACK_SELECTION,ATTACK,,ATTACK,2,1,678,340,340,3,False,3,2,True,True,2,2,0,1071,170,1,,,1,False,False,,,False
92403770,1077.8,WIN,False,0,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,,,,,,False
92403770,1077.8,WIN,False,1,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,0,,,,,False
92403770,1077.8,WIN,False,2,0,SETUP_ACTIVE_POKEMON,1,EARLY_GAME_SETUP,,,,0,0,,,,,False,0,0,False,False,,,0,,,0,235,30,6,,,,,False
92403770,1077.8,WIN,False,3,2,MAIN,6,RESOURCE_MANAGEMENT,PLAY_POKEMON,676,PLAY,0,0,675,110,110,1,False,0,6,False,False,1,0,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,4,2,MAIN,9,RESOURCE_MANAGEMENT,PLAY_ITEM,1123,PLAY,0,0,675,110,110,1,False,1,6,False,True,1,0,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,5,2,SWITCH,1,ACTIVE_POKEMON_SELECTION,,,CARD,0,0,675,110,110,1,False,1,6,False,True,1,0,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,6,2,MAIN,8,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,0,0,676,110,110,1,False,1,6,False,True,1,0,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,True
92403770,1077.8,WIN,False,7,2,DISCARD,1,RESOURCE_MANAGEMENT,,,CARD,0,0,676,110,110,1,False,1,6,False,True,1,0,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,8,2,MAIN,9,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,0,0,676,110,110,1,False,1,6,False,True,1,0,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,9,2,MAIN,7,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,0,0,676,210,210,1,False,1,6,False,True,1,0,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,10,2,MAIN,7,RESOURCE_MANAGEMENT,PLAY_SUPPORTER,1227,PLAY,1,0,676,210,210,1,False,1,6,True,True,1,1,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,11,2,MAIN,5,RESOURCE_MANAGEMENT,PLAY_ITEM,1121,PLAY,1,0,676,210,210,1,False,1,6,True,True,1,1,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,12,2,DISCARD,7,RESOURCE_MANAGEMENT,,,CARD;CARD,0,0,676,210,210,1,False,1,6,False,True,1,1,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,13,2,TO_HAND,9,RESOURCE_MANAGEMENT,,,CARD,0,0,676,210,210,1,False,1,6,False,True,1,1,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,14,2,MAIN,5,RESOURCE_MANAGEMENT,PLAY_POKEMON,677,PLAY,1,0,676,210,210,1,False,1,6,True,True,1,1,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,15,2,MAIN,4,ATTACK_SELECTION,ATTACK,,ATTACK,1,1,676,210,210,1,False,2,6,True,True,1,1,0,235,30,6,,,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,16,2,TO_HAND,6,RESOURCE_MANAGEMENT,,,,0,0,676,210,210,1,False,2,6,False,True,1,1,0,,,6,235,30,6,,,,,False
92403770,1077.8,WIN,False,17,4,MAIN,11,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,1,0,676,190,210,1,True,2,5,True,True,1,1,0,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,18,4,MAIN,5,RESOURCE_MANAGEMENT,PLAY_SUPPORTER,1213,PLAY,1,0,676,190,210,1,True,2,5,True,True,1,1,1,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,19,4,MAIN,4,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,1,0,676,190,210,1,True,2,5,True,True,1,1,1,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
92403770,1077.8,WIN,False,20,4,DISCARD,1,RESOURCE_MANAGEMENT,,,CARD,0,0,676,190,210,1,True,2,5,False,True,1,1,1,235,30,6,235,30,6,False,False,Itchy Pollen,10,False
