episode_id,opponent_current_score,result,went_first,decision_index,turn,select_context_name,n_options,category,action_class,action_card_id,chosen_option_types,n_available_attacks,n_chosen_attacks,our_active_id,our_active_hp,our_active_maxhp,our_active_prize_value,our_active_damaged,our_bench_n,our_prize_n,retreat_available_this_decision,bench_target_exists,our_active_retreat_cost,our_active_energy_loss_if_retreated,bench_ready_attackers,opp_active_id,opp_active_hp,opp_prize_n,opp_active_id_after,opp_active_hp_after,opp_prize_n_after,opp_lethal_now,opp_lethal_with_one_more_energy,opp_best_attack_name,opp_best_attack_damage,our_active_changed_since_prev_own_decision
92590435,549.8,WIN,True,0,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,,,,,,False
92590435,549.8,WIN,True,1,,,0,UNKNOWN,,,,0,0,,,,,False,,,False,False,,,0,,,,,,0,,,,,False
92590435,549.8,WIN,True,2,0,SETUP_ACTIVE_POKEMON,1,EARLY_GAME_SETUP,,,,0,0,,,,,False,0,0,False,False,,,0,,,0,,,6,,,,,False
92590435,549.8,WIN,True,3,0,DRAW_COUNT,2,SEARCH_DECISION,,,NUMBER,0,0,,,,,False,0,6,False,False,,,0,,,6,741,50,6,,,,,False
92590435,549.8,WIN,True,4,1,MAIN,5,RESOURCE_MANAGEMENT,PLAY_ITEM,1086,PLAY,0,0,1071,170,170,2,False,0,6,False,False,1,0,0,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,5,1,TO_BENCH,6,BENCH_MANAGEMENT,,,CARD;CARD,0,0,1071,170,170,2,False,0,6,False,False,1,0,0,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,6,1,MAIN,4,RESOURCE_MANAGEMENT,PLAY_ITEM,1086,PLAY,0,0,1071,170,170,2,False,2,6,False,True,1,0,0,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,7,1,TO_BENCH,4,BENCH_MANAGEMENT,,,CARD;CARD,0,0,1071,170,170,2,False,2,6,False,True,1,0,0,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,8,1,MAIN,3,TIMING,,,,0,0,1071,170,170,2,False,4,6,False,True,1,0,0,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,9,2,DISCARD,6,RESOURCE_MANAGEMENT,,,,0,0,1071,170,170,2,False,4,6,False,True,1,0,0,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,10,3,MAIN,8,RESOURCE_MANAGEMENT,PLAY_ITEM,1152,PLAY,0,0,1071,170,170,2,False,4,6,False,True,1,0,0,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,11,3,TO_HAND,4,RESOURCE_MANAGEMENT,,,CARD,0,0,1071,170,170,2,False,4,6,False,True,1,0,0,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,12,3,MAIN,8,RESOURCE_MANAGEMENT,PLAY_POKEMON,235,PLAY,0,0,1071,170,170,2,False,4,6,False,True,1,0,0,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,13,3,MAIN,7,BENCH_MANAGEMENT,EVOLVE,,EVOLVE,0,0,1071,170,170,2,False,5,6,False,True,1,0,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,14,3,MAIN,4,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,0,0,1071,170,170,2,False,5,6,False,True,1,0,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,15,3,TO_HAND,2,RESOURCE_MANAGEMENT,,,CARD,0,0,1071,170,170,2,False,5,6,False,True,1,0,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,16,3,MAIN,9,ENERGY_MANAGEMENT,ATTACH_ENERGY,,ATTACH,0,0,1071,170,170,2,False,5,6,False,True,1,0,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,17,3,MAIN,4,RESOURCE_MANAGEMENT,PLAY_SUPPORTER,1227,PLAY,0,0,1071,170,170,2,False,5,6,True,True,1,1,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,18,3,MAIN,6,RESOURCE_MANAGEMENT,PLAY_ITEM,1152,PLAY,0,0,1071,170,170,2,False,5,6,True,True,1,1,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,19,3,TO_HAND,2,RESOURCE_MANAGEMENT,,,CARD,0,0,1071,170,170,2,False,5,6,False,True,1,1,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,20,3,MAIN,8,BENCH_MANAGEMENT,EVOLVE,,EVOLVE,0,0,1071,170,170,2,False,5,6,True,True,1,1,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,21,3,MAIN,5,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,0,0,1071,170,170,2,False,5,6,True,True,1,1,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,22,3,TO_HAND,2,RESOURCE_MANAGEMENT,,,CARD,0,0,1071,170,170,2,False,5,6,False,True,1,1,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,23,3,MAIN,4,BENCH_MANAGEMENT,EVOLVE,,EVOLVE,0,0,1071,170,170,2,False,5,6,True,True,1,1,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,24,3,MAIN,3,RESOURCE_MANAGEMENT,ABILITY,,ABILITY,0,0,1071,170,170,2,False,5,6,True,True,1,1,1,741,50,6,741,50,6,False,False,,,False
92590435,549.8,WIN,True,25,3,TO_HAND,2,RESOURCE_MANAGEMENT,,,CARD,0,0,1071,170,170,2,False,5,6,False,True,1,1,1,741,50,6,741,50,6,False,False,,,False
